Year,State,State Code,Votes Cast,Total Votes Cast,Party
2012,NEW HAMPSHIRE,NH,8212,710972,LIBERTARIAN
2012,NEW HAMPSHIRE,NH,1698,710972,OTHER
2012,NEW HAMPSHIRE,NH,875,710972,OTHER
2012,NEW HAMPSHIRE,NH,708,710972,OTHER
2012,NEW JERSEY,NJ,2122786,3638499,DEMOCRAT
2012,NEW JERSEY,NJ,1478088,3638499,REPUBLICAN
2012,NEW JERSEY,NJ,21035,3638499,LIBERTARIAN
2012,NEW JERSEY,NJ,9886,3638499,OTHER
2012,NEW JERSEY,NJ,2063,3638499,OTHER
2012,NEW JERSEY,NJ,1723,3638499,OTHER
2012,NEW JERSEY,NJ,1024,3638499,OTHER
2012,NEW JERSEY,NJ,709,3638499,OTHER
2012,NEW JERSEY,NJ,664,3638499,OTHER
2012,NEW JERSEY,NJ,521,3638499,OTHER
2012,NEW MEXICO,NM,415335,783758,DEMOCRAT
2012,NEW MEXICO,NM,335788,783758,REPUBLICAN
2012,NEW MEXICO,NM,27788,783758,LIBERTARIAN
2012,NEW MEXICO,NM,2691,783758,OTHER
2012,NEW MEXICO,NM,1174,783758,OTHER
2012,NEW MEXICO,NM,982,783758,OTHER
2012,NEW YORK,NY,4324228,7116784,DEMOCRAT
2012,NEW YORK,NY,2223397,7116784,REPUBLICAN
2012,NEW YORK,NY,262035,7116784,OTHER
2012,NEW YORK,NY,147643,7116784,OTHER
2012,NEW YORK,NY,63881,7116784,OTHER
2012,NEW YORK,NY,47092,7116784,LIBERTARIAN
2012,NEW YORK,NY,39856,7116784,OTHER
2012,NEW YORK,NY,6270,7116784,OTHER
2012,NEW YORK,NY,2039,7116784,OTHER
2012,NEW YORK,NY,343,7116784,OTHER
2012,NORTH CAROLINA,NC,2270395,4505372,REPUBLICAN
2012,NORTH CAROLINA,NC,2178391,4505372,DEMOCRAT
2012,NORTH CAROLINA,NC,44515,4505372,LIBERTARIAN
2012,NORTH CAROLINA,NC,12071,4505372,OTHER
2012,NORTH DAKOTA,ND,188320,322932,REPUBLICAN
2012,NORTH DAKOTA,ND,124966,322932,DEMOCRAT
2012,NORTH DAKOTA,ND,5238,322932,LIBERTARIAN
2012,NORTH DAKOTA,ND,1860,322932,OTHER
2012,NORTH DAKOTA,ND,1186,322932,OTHER
2012,NORTH DAKOTA,ND,1362,322932,OTHER
2012,OHIO,OH,2827621,5580822,DEMOCRAT
2012,OHIO,OH,2661407,5580822,REPUBLICAN
2012,OHIO,OH,49493,5580822,LIBERTARIAN
2012,OHIO,OH,18574,5580822,OTHER
2012,OHIO,OH,12502,5580822,OTHER
2012,OHIO,OH,8151,5580822,OTHER
2012,OHIO,OH,2967,5580822,OTHER
2012,OHIO,OH,107,5580822,OTHER
2012,OKLAHOMA,OK,891325,1334872,REPUBLICAN
2012,OKLAHOMA,OK,443547,1334872,DEMOCRAT
2012,OREGON,OR,970488,1789270,DEMOCRAT
2012,OREGON,OR,754175,1789270,REPUBLICAN
2012,OREGON,OR,24089,1789270,LIBERTARIAN
2012,OREGON,OR,19427,1789270,OTHER
2012,OREGON,OR,13275,1789270,OTHER
2012,OREGON,OR,4432,1789270,OTHER
2012,OREGON,OR,3384,1789270,OTHER
2012,PENNSYLVANIA,PA,2990274,5742040,DEMOCRAT
2012,PENNSYLVANIA,PA,2680434,5742040,REPUBLICAN
2012,PENNSYLVANIA,PA,49991,5742040,LIBERTARIAN
2012,PENNSYLVANIA,PA,21341,5742040,OTHER
2012,RHODE ISLAND,RI,279677,446049,DEMOCRAT
2012,RHODE ISLAND,RI,157204,446049,REPUBLICAN
2012,RHODE ISLAND,RI,4388,446049,LIBERTARIAN
2012,RHODE ISLAND,RI,2421,446049,OTHER
2012,RHODE ISLAND,RI,1381,446049,OTHER
2012,RHODE ISLAND,RI,430,446049,OTHER
2012,RHODE ISLAND,RI,416,446049,OTHER
2012,RHODE ISLAND,RI,132,446049,OTHER
2012,SOUTH CAROLINA,SC,1071645,1964118,REPUBLICAN
2012,SOUTH CAROLINA,SC,865941,1964118,DEMOCRAT
2012,SOUTH CAROLINA,SC,16321,1964118,LIBERTARIAN
2012,SOUTH CAROLINA,SC,5446,1964118,OTHER
2012,SOUTH CAROLINA,SC,4765,1964118,OTHER
2012,SOUTH DAKOTA,SD,210610,363815,REPUBLICAN
2012,SOUTH DAKOTA,SD,145039,363815,DEMOCRAT
2012,SOUTH DAKOTA,SD,5795,363815,LIBERTARIAN
2012,SOUTH DAKOTA,SD,2371,363815,OTHER
2012,TENNESSEE,TN,1462330,2458577,REPUBLICAN
2012,TENNESSEE,TN,960709,2458577,DEMOCRAT
2012,TENNESSEE,TN,23001,2458577,OTHER
2012,TENNESSEE,TN,6515,2458577,OTHER
2012,TENNESSEE,TN,6022,2458577,OTHER
2012,TEXAS,TX,4569843,7993851,REPUBLICAN
2012,TEXAS,TX,3308124,7993851,DEMOCRAT
2012,TEXAS,TX,88580,7993851,LIBERTARIAN
2012,TEXAS,TX,24657,7993851,OTHER
2012,TEXAS,TX,2647,7993851,OTHER
2012,UTAH,UT,740600,1017440,REPUBLICAN
2012,UTAH,UT,251813,1017440,DEMOCRAT
2012,UTAH,UT,12572,1017440,LIBERTARIAN
2012,UTAH,UT,5335,1017440,OTHER
2012,UTAH,UT,3817,1017440,OTHER
2012,UTAH,UT,2871,1017440,OTHER
2012,UTAH,UT,393,1017440,OTHER
2012,UTAH,UT,39,1017440,OTHER
2012,VERMONT,VT,199239,299290,DEMOCRAT
2012,VERMONT,VT,92698,299290,REPUBLICAN
2012,VERMONT,VT,3487,299290,LIBERTARIAN
2012,VERMONT,VT,2043,299290,OTHER
2012,VERMONT,VT,1128,299290,OTHER
2012,VERMONT,VT,695,299290,OTHER
2012,VIRGINIA,VA,1971820,3854489,DEMOCRAT
2012,VIRGINIA,VA,1822522,3854489,REPUBLICAN
2012,VIRGINIA,VA,31216,3854489,LIBERTARIAN
2012,VIRGINIA,VA,13058,3854489,OTHER
2012,VIRGINIA,VA,8627,3854489,OTHER
2012,VIRGINIA,VA,7246,3854489,OTHER
2012,WASHINGTON,WA,1755396,3125516,DEMOCRAT
2012,WASHINGTON,WA,1290670,3125516,REPUBLICAN
2012,WASHINGTON,WA,42202,3125516,LIBERTARIAN
2012,WASHINGTON,WA,20928,3125516,OTHER
2012,WASHINGTON,WA,8851,3125516,OTHER
2012,WASHINGTON,WA,4946,3125516,OTHER
2012,WASHINGTON,WA,1318,3125516,OTHER
2012,WASHINGTON,WA,1205,3125516,OTHER
2012,WEST VIRGINIA,WV,417655,670438,REPUBLICAN
2012,WEST VIRGINIA,WV,238269,670438,DEMOCRAT
2012,WEST VIRGINIA,WV,6302,670438,LIBERTARIAN
2012,WEST VIRGINIA,WV,4406,670438,OTHER
2012,WEST VIRGINIA,WV,3806,670438,OTHER
2012,WISCONSIN,WI,1620985,3071434,DEMOCRAT
2012,WISCONSIN,WI,1410966,3071434,REPUBLICAN
2012,WISCONSIN,WI,29383,3071434,OTHER
2012,WISCONSIN,WI,5170,3071434,OTHER
2012,WISCONSIN,WI,4930,3071434,OTHER
2012,WYOMING,WY,170962,250701,REPUBLICAN
2012,WYOMING,WY,69286,250701,DEMOCRAT
2012,WYOMING,WY,5326,250701,LIBERTARIAN
2012,WYOMING,WY,2035,250701,OTHER
2012,WYOMING,WY,1452,250701,OTHER
2012,WYOMING,WY,1367,250701,OTHER
2012,WYOMING,WY,273,250701,OTHER
2016,ALABAMA,AL,1318255,2123372,REPUBLICAN
2016,ALABAMA,AL,729547,2123372,DEMOCRAT
2016,ALABAMA,AL,44467,2123372,LIBERTARIAN
2016,ALABAMA,AL,21712,2123372,OTHER
2016,ALABAMA,AL,9391,2123372,OTHER
2016,ALASKA,AK,163387,318608,REPUBLICAN
2016,ALASKA,AK,116454,318608,DEMOCRAT
2016,ALASKA,AK,18725,318608,LIBERTARIAN
2016,ALASKA,AK,9201,318608,OTHER
2016,ALASKA,AK,5735,318608,OTHER
2016,ALASKA,AK,3866,318608,OTHER
2016,ALASKA,AK,1240,318608,OTHER
2016,ARIZONA,AZ,1252401,2573165,REPUBLICAN
2016,ARIZONA,AZ,1161167,2573165,DEMOCRAT
2016,ARIZONA,AZ,106327,2573165,LIBERTARIAN
2016,ARIZONA,AZ,34345,2573165,OTHER
2016,ARIZONA,AZ,17473,2573165,OTHER
2016,ARIZONA,AZ,1058,2573165,OTHER
2016,ARIZONA,AZ,311,2573165,OTHER
2016,ARIZONA,AZ,42,2573165,DEMOCRAT
2016,ARIZONA,AZ,29,2573165,OTHER
2016,ARIZONA,AZ,12,2573165,OTHER
2016,ARKANSAS,AR,684872,1130635,REPUBLICAN
2016,ARKANSAS,AR,380494,1130635,DEMOCRAT
2016,ARKANSAS,AR,29829,1130635,LIBERTARIAN
2016,ARKANSAS,AR,13255,1130635,OTHER
2016,ARKANSAS,AR,9473,1130635,OTHER
2016,ARKANSAS,AR,4709,1130635,OTHER
2016,ARKANSAS,AR,4613,1130635,OTHER
2016,ARKANSAS,AR,3390,1130635,OTHER
2016,CALIFORNIA,CA,8753788,14181595,DEMOCRAT
2016,CALIFORNIA,CA,4483810,14181595,REPUBLICAN
2016,CALIFORNIA,CA,478500,14181595,LIBERTARIAN
2016,CALIFORNIA,CA,278657,14181595,OTHER
2016,CALIFORNIA,CA,120739,14181595,OTHER
2016,CALIFORNIA,CA,66101,14181595,OTHER
2016,COLORADO,CO,1338870,2780220,DEMOCRAT
2016,COLORADO,CO,1202484,2780220,REPUBLICAN
2016,COLORADO,CO,144121,2780220,LIBERTARIAN
2016,COLORADO,CO,38437,2780220,OTHER
2016,COLORADO,CO,31485,2780220,OTHER
2016,COLORADO,CO,11699,2780220,OTHER
2016,COLORADO,CO,5028,2780220,OTHER
2016,COLORADO,CO,1255,2780220,OTHER
2016,COLORADO,CO,1096,2780220,OTHER
2016,COLORADO,CO,872,2780220,OTHER
2016,COLORADO,CO,862,2780220,OTHER
2016,COLORADO,CO,751,2780220,OTHER
2016,COLORADO,CO,710,2780220,OTHER
2016,COLORADO,CO,531,2780220,OTHER
2016,COLORADO,CO,452,2780220,OTHER
2016,COLORADO,CO,392,2780220,OTHER
2016,COLORADO,CO,382,2780220,OTHER
2016,COLORADO,CO,337,2780220,OTHER
2016,COLORADO,CO,271,2780220,OTHER
2016,COLORADO,CO,185,2780220,OTHER
2016,CONNECTICUT,CT,897572,1644920,DEMOCRAT
2016,CONNECTICUT,CT,673215,1644920,REPUBLICAN
2016,CONNECTICUT,CT,48676,1644920,LIBERTARIAN
2016,CONNECTICUT,CT,22841,1644920,OTHER
2016,CONNECTICUT,CT,2616,1644920,OTHER
2016,DELAWARE,DE,235603,441590,DEMOCRAT
2016,DELAWARE,DE,185127,441590,REPUBLICAN
2016,DELAWARE,DE,14757,441590,LIBERTARIAN
2016,DELAWARE,DE,6103,441590,OTHER
2016,DISTRICT OF COLUMBIA,DC,282830,312575,DEMOCRAT
2016,DISTRICT OF COLUMBIA,DC,12723,312575,REPUBLICAN
2016,DISTRICT OF COLUMBIA,DC,6551,312575,OTHER
2016,DISTRICT OF COLUMBIA,DC,4906,312575,LIBERTARIAN
2016,DISTRICT OF COLUMBIA,DC,4258,312575,OTHER
2016,DISTRICT OF COLUMBIA,DC,1064,312575,OTHER
2016,DISTRICT OF COLUMBIA,DC,243,312575,OTHER
2016,FLORIDA,FL,4617886,9420039,REPUBLICAN
2016,FLORIDA,FL,4504975,9420039,DEMOCRAT
2016,FLORIDA,FL,207043,9420039,LIBERTARIAN
2016,FLORIDA,FL,64399,9420039,OTHER
2016,FLORIDA,FL,16475,9420039,OTHER
2016,FLORIDA,FL,9108,9420039,OTHER
2016,FLORIDA,FL,153,9420039,OTHER
2016,GEORGIA,GA,2089104,4114732,REPUBLICAN
2016,GEORGIA,GA,1877963,4114732,DEMOCRAT
2016,GEORGIA,GA,125306,4114732,LIBERTARIAN
2016,GEORGIA,GA,22359,4114732,OTHER
2016,HAWAII,HI,266891,437664,DEMOCRAT
2016,HAWAII,HI,128847,437664,REPUBLICAN
2016,HAWAII,HI,15954,437664,LIBERTARIAN
2016,HAWAII,HI,12737,437664,OTHER
2016,HAWAII,HI,8289,437664,OTHER
2016,HAWAII,HI,4508,437664,OTHER
2016,HAWAII,HI,438,437664,OTHER
2016,IDAHO,ID,409055,690255,REPUBLICAN
2016,IDAHO,ID,189765,690255,DEMOCRAT
2016,IDAHO,ID,60748,690255,OTHER
2016,IDAHO,ID,28331,690255,LIBERTARIAN
2016,IDAHO,ID,2356,690255,OTHER
2016,ILLINOIS,IL,3090729,5536424,DEMOCRAT
2016,ILLINOIS,IL,2146015,5536424,REPUBLICAN
2016,ILLINOIS,IL,209596,5536424,LIBERTARIAN
2016,ILLINOIS,IL,76802,5536424,OTHER
2016,ILLINOIS,IL,13282,5536424,OTHER
2016,INDIANA,IN,1557286,2734958,REPUBLICAN
2016,INDIANA,IN,1033126,2734958,DEMOCRAT
2016,INDIANA,IN,133993,2734958,LIBERTARIAN
2016,INDIANA,IN,7841,2734958,OTHER
2016,INDIANA,IN,1937,2734958,OTHER
2016,INDIANA,IN,718,2734958,OTHER
2016,INDIANA,IN,57,2734958,OTHER
2016,IOWA,IA,800983,1565580,REPUBLICAN
2016,IOWA,IA,653669,1565580,DEMOCRAT
2016,IOWA,IA,59186,1565580,LIBERTARIAN
2016,IOWA,IA,17746,1565580,OTHER
2016,IOWA,IA,12366,1565580,OTHER
2016,IOWA,IA,11479,1565580,OTHER
2016,IOWA,IA,5335,1565580,OTHER
2016,IOWA,IA,2247,1565580,OTHER
2016,IOWA,IA,2246,1565580,OTHER
2016,IOWA,IA,323,1565580,OTHER
2016,KANSAS,KS,671018,1184402,REPUBLICAN
2016,KANSAS,KS,427005,1184402,DEMOCRAT
2016,KANSAS,KS,55406,1184402,LIBERTARIAN
2016,KANSAS,KS,23506,1184402,OTHER
2016,KANSAS,KS,7467,1184402,OTHER
2016,KENTUCKY,KY,1202971,1924149,REPUBLICAN
2016,KENTUCKY,KY,628854,1924149,DEMOCRAT
2016,KENTUCKY,KY,53752,1924149,LIBERTARIAN
2016,KENTUCKY,KY,22780,1924149,OTHER
2016,KENTUCKY,KY,13913,1924149,OTHER
2016,KENTUCKY,KY,1128,1924149,OTHER
2016,KENTUCKY,KY,751,1924149,OTHER
2016,LOUISIANA,LA,1178638,2029032,REPUBLICAN
2016,LOUISIANA,LA,780154,2029032,DEMOCRAT
2016,LOUISIANA,LA,37978,2029032,LIBERTARIAN
2016,LOUISIANA,LA,18231,2029032,OTHER
2016,LOUISIANA,LA,14031,2029032,OTHER
2016,MAINE,ME,357735,771892,DEMOCRAT
2016,MAINE,ME,335593,771892,REPUBLICAN
2016,MAINE,ME,38105,771892,LIBERTARIAN
2016,MAINE,ME,23965,771892,OTHER
2016,MAINE,ME,14251,771892,OTHER
2016,MAINE,ME,2243,771892,OTHER
2016,MARYLAND,MD,1677928,2781446,DEMOCRAT
2016,MARYLAND,MD,943169,2781446,REPUBLICAN
2016,MARYLAND,MD,79605,2781446,LIBERTARIAN
2016,MARYLAND,MD,35945,2781446,OTHER
2016,MARYLAND,MD,33263,2781446,OTHER
2016,MARYLAND,MD,10921,2781446,OTHER
2016,MARYLAND,MD,278,2781446,OTHER
2016,MARYLAND,MD,259,2781446,REPUBLICAN
2016,MARYLAND,MD,78,2781446,DEMOCRAT
2016,MASSACHUSETTS,MA,1995196,3378821,DEMOCRAT
2016,MASSACHUSETTS,MA,1090893,3378821,REPUBLICAN
2016,MASSACHUSETTS,MA,138018,3378821,LIBERTARIAN
2016,MASSACHUSETTS,MA,53775,3378821,OTHER
2016,MASSACHUSETTS,MA,50488,3378821,OTHER
2016,MASSACHUSETTS,MA,47661,3378821,OTHER
2016,MASSACHUSETTS,MA,2790,3378821,OTHER
2016,MICHIGAN,MI,2279543,4799284,REPUBLICAN
2016,MICHIGAN,MI,2268839,4799284,DEMOCRAT
2016,MICHIGAN,MI,172136,4799284,LIBERTARIAN
2016,MICHIGAN,MI,51463,4799284,OTHER
2016,MICHIGAN,MI,16139,4799284,OTHER
2016,MICHIGAN,MI,8955,4799284,OTHER
2016,MICHIGAN,MI,2209,4799284,OTHER
2016,MINNESOTA,MN,1367705,2944782,DEMOCRAT
2016,MINNESOTA,MN,1322949,2944782,REPUBLICAN
2016,MINNESOTA,MN,112972,2944782,LIBERTARIAN
2016,MINNESOTA,MN,53075,2944782,OTHER
2016,MINNESOTA,MN,36986,2944782,OTHER
2016,MINNESOTA,MN,27247,2944782,OTHER
2016,MINNESOTA,MN,11291,2944782,OTHER
2016,MINNESOTA,MN,9456,2944782,OTHER
2016,MINNESOTA,MN,1671,2944782,OTHER
2016,MINNESOTA,MN,1430,2944782,OTHER
2016,MISSISSIPPI,MS,700714,1209357,REPUBLICAN
2016,MISSISSIPPI,MS,485131,1209357,DEMOCRAT
2016,MISSISSIPPI,MS,14435,1209357,LIBERTARIAN
2016,MISSISSIPPI,MS,3987,1209357,OTHER
2016,MISSISSIPPI,MS,3731,1209357,OTHER
2016,MISSISSIPPI,MS,715,1209357,OTHER
2016,MISSISSIPPI,MS,644,1209357,OTHER
2016,MISSOURI,MO,1594511,2808605,REPUBLICAN
2016,MISSOURI,MO,1071068,2808605,DEMOCRAT
2016,MISSOURI,MO,97359,2808605,LIBERTARIAN
2016,MISSOURI,MO,25419,2808605,OTHER
2016,MISSOURI,MO,13092,2808605,OTHER
2016,MISSOURI,MO,7156,2808605,OTHER
2016,MONTANA,MT,279240,494526,REPUBLICAN
2016,MONTANA,MT,177709,494526,DEMOCRAT
2016,MONTANA,MT,28037,494526,LIBERTARIAN
2016,MONTANA,MT,7970,494526,OTHER
2016,MONTANA,MT,1570,494526,OTHER
2016,NEBRASKA,NE,495961,844227,REPUBLICAN
2016,NEBRASKA,NE,284494,844227,DEMOCRAT
2016,NEBRASKA,NE,38946,844227,LIBERTARIAN
2016,NEBRASKA,NE,16051,844227,OTHER
2016,NEBRASKA,NE,8775,844227,OTHER
2016,NEVADA,NV,539260,1125385,DEMOCRAT
2016,NEVADA,NV,512058,1125385,REPUBLICAN
2016,NEVADA,NV,37384,1125385,LIBERTARIAN
2016,NEVADA,NV,28863,1125385,OTHER
2016,NEVADA,NV,5268,1125385,OTHER
2016,NEVADA,NV,2552,1125385,OTHER
2016,NEW HAMPSHIRE,NH,348526,744296,DEMOCRAT
2016,NEW HAMPSHIRE,NH,345790,744296,REPUBLICAN
2016,NEW HAMPSHIRE,NH,30777,744296,LIBERTARIAN
2016,NEW HAMPSHIRE,NH,9618,744296,OTHER
2016,NEW HAMPSHIRE,NH,6496,744296,OTHER
2016,NEW HAMPSHIRE,NH,2411,744296,OTHER
2016,NEW HAMPSHIRE,NH,678,744296,OTHER
2016,NEW JERSEY,NJ,2148278,3874046,DEMOCRAT
2016,NEW JERSEY,NJ,1601933,3874046,REPUBLICAN
2016,NEW JERSEY,NJ,72477,3874046,LIBERTARIAN
2016,NEW JERSEY,NJ,37772,3874046,OTHER
2016,NEW JERSEY,NJ,6161,3874046,OTHER
2016,NEW JERSEY,NJ,2156,3874046,OTHER
2016,NEW JERSEY,NJ,1838,3874046,OTHER
2016,NEW JERSEY,NJ,1749,3874046,OTHER
2016,NEW JERSEY,NJ,1682,3874046,OTHER
2016,NEW MEXICO,NM,385234,798319,DEMOCRAT
2016,NEW MEXICO,NM,319667,798319,REPUBLICAN
2016,NEW MEXICO,NM,74541,798319,LIBERTARIAN
2016,NEW MEXICO,NM,9879,798319,OTHER
2016,NEW MEXICO,NM,5825,798319,OTHER
2016,NEW MEXICO,NM,1514,798319,OTHER
2016,NEW MEXICO,NM,1184,798319,OTHER
2016,NEW MEXICO,NM,475,798319,OTHER
2016,NEW YORK,NY,4379789,7802084,DEMOCRAT
2016,NEW YORK,NY,2527142,7802084,REPUBLICAN
2016,NEW YORK,NY,292392,7802084,OTHER
2016,NEW YORK,NY,140041,7802084,OTHER
2016,NEW YORK,NY,119156,7802084,OTHER
2016,NEW YORK,NY,107934,7802084,OTHER
2016,NEW YORK,NY,77179,7802084,OTHER
2016,NEW YORK,NY,57442,7802084,LIBERTARIAN
2016,NEW YORK,NY,48447,7802084,OTHER
2016,NEW YORK,NY,36294,7802084,OTHER
2016,NEW YORK,NY,12816,7802084,OTHER
2016,NEW YORK,NY,3452,7802084,OTHER
2016,NORTH CAROLINA,NC,2362631,4741564,REPUBLICAN
2016,NORTH CAROLINA,NC,2189316,4741564,DEMOCRAT
2016,NORTH CAROLINA,NC,130126,4741564,LIBERTARIAN
2016,NORTH CAROLINA,NC,47386,4741564,OTHER
2016,NORTH CAROLINA,NC,12105,4741564,OTHER
2016,NORTH DAKOTA,ND,216794,344360,REPUBLICAN
2016,NORTH DAKOTA,ND,93758,344360,DEMOCRAT
2016,NORTH DAKOTA,ND,21434,344360,LIBERTARIAN
2016,NORTH DAKOTA,ND,6397,344360,OTHER
2016,NORTH DAKOTA,ND,3780,344360,OTHER
2016,NORTH DAKOTA,ND,1833,344360,OTHER
2016,NORTH DAKOTA,ND,364,344360,OTHER
2016,OHIO,OH,2841005,5496487,REPUBLICAN
2016,OHIO,OH,2394164,5496487,DEMOCRAT
2016,OHIO,OH,198733,5496487,OTHER
2016,OHIO,OH,46271,5496487,OTHER
2016,OHIO,OH,16314,5496487,OTHER
2016,OKLAHOMA,OK,949136,1452992,REPUBLICAN
2016,OKLAHOMA,OK,420375,1452992,DEMOCRAT
2016,OKLAHOMA,OK,83481,1452992,LIBERTARIAN
2016,OREGON,OR,1002106,2001336,DEMOCRAT
2016,OREGON,OR,782403,2001336,REPUBLICAN
2016,OREGON,OR,94231,2001336,LIBERTARIAN
2016,OREGON,OR,72594,2001336,OTHER
2016,OREGON,OR,50002,2001336,OTHER
2016,PENNSYLVANIA,PA,2970733,6115402,REPUBLICAN
2016,PENNSYLVANIA,PA,2926441,6115402,DEMOCRAT
2016,PENNSYLVANIA,PA,146715,6115402,LIBERTARIAN
2016,PENNSYLVANIA,PA,49941,6115402,OTHER
2016,PENNSYLVANIA,PA,21572,6115402,OTHER
2016,RHODE ISLAND,RI,252525,464144,DEMOCRAT
2016,RHODE ISLAND,RI,180543,464144,REPUBLICAN
2016,RHODE ISLAND,RI,14746,464144,LIBERTARIAN
2016,RHODE ISLAND,RI,9439,464144,OTHER
2016,RHODE ISLAND,RI,6220,464144,OTHER
2016,RHODE ISLAND,RI,671,464144,OTHER
2016,SOUTH CAROLINA,SC,1155389,2103027,REPUBLICAN
2016,SOUTH CAROLINA,SC,855373,2103027,DEMOCRAT
2016,SOUTH CAROLINA,SC,49204,2103027,LIBERTARIAN
2016,SOUTH CAROLINA,SC,21016,2103027,OTHER
2016,SOUTH CAROLINA,SC,13034,2103027,OTHER
2016,SOUTH CAROLINA,SC,5765,2103027,OTHER
2016,SOUTH CAROLINA,SC,3246,2103027,OTHER
2016,SOUTH DAKOTA,SD,227721,370093,REPUBLICAN
2016,SOUTH DAKOTA,SD,117458,370093,DEMOCRAT
2016,SOUTH DAKOTA,SD,20850,370093,LIBERTARIAN
2016,SOUTH DAKOTA,SD,4064,370093,OTHER
2016,TENNESSEE,TN,1522925,2508027,REPUBLICAN
2016,TENNESSEE,TN,870695,2508027,DEMOCRAT
2016,TENNESSEE,TN,100618,2508027,OTHER
2016,TENNESSEE,TN,13789,2508027,OTHER
2016,TEXAS,TX,4685047,8969226,REPUBLICAN
2016,TEXAS,TX,3877868,8969226,DEMOCRAT
2016,TEXAS,TX,283492,8969226,LIBERTARIAN
2016,TEXAS,TX,71558,8969226,OTHER
2016,TEXAS,TX,51261,8969226,OTHER
2016,UTAH,UT,515211,1131317,REPUBLICAN
2016,UTAH,UT,310674,1131317,DEMOCRAT
2016,UTAH,UT,255060,1131317,OTHER
2016,UTAH,UT,39608,1131317,LIBERTARIAN
2016,UTAH,UT,8032,1131317,OTHER
2016,UTAH,UT,2732,1131317,OTHER
2016,VERMONT,VT,178573,320467,DEMOCRAT
2016,VERMONT,VT,95369,320467,REPUBLICAN
2016,VERMONT,VT,22899,320467,OTHER
2016,VERMONT,VT,10078,320467,LIBERTARIAN
2016,VERMONT,VT,6758,320467,OTHER
2016,VERMONT,VT,4574,320467,OTHER
2016,VERMONT,VT,1063,320467,OTHER
2016,VERMONT,VT,826,320467,OTHER
2016,VERMONT,VT,327,320467,OTHER
2016,VIRGINIA,VA,1981473,3982752,DEMOCRAT
2016,VIRGINIA,VA,1769443,3982752,REPUBLICAN
2016,VIRGINIA,VA,118274,3982752,LIBERTARIAN
2016,VIRGINIA,VA,54054,3982752,OTHER
2016,VIRGINIA,VA,31870,3982752,OTHER
2016,VIRGINIA,VA,27638,3982752,OTHER
2016,WASHINGTON,WA,1742718,3317019,DEMOCRAT
2016,WASHINGTON,WA,1221747,3317019,REPUBLICAN
2016,WASHINGTON,WA,160879,3317019,LIBERTARIAN
2016,WASHINGTON,WA,107805,3317019,OTHER
2016,WASHINGTON,WA,58417,3317019,OTHER
2016,WASHINGTON,WA,17623,3317019,OTHER
2016,WASHINGTON,WA,4307,3317019,OTHER
2016,WASHINGTON,WA,3523,3317019,OTHER
2016,WEST VIRGINIA,WV,489371,713051,REPUBLICAN
2016,WEST VIRGINIA,WV,188794,713051,DEMOCRAT
2016,WEST VIRGINIA,WV,23004,713051,LIBERTARIAN
2016,WEST VIRGINIA,WV,8075,713051,OTHER
2016,WEST VIRGINIA,WV,3807,713051,OTHER
2016,WISCONSIN,WI,1405284,2976150,REPUBLICAN
2016,WISCONSIN,WI,1382536,2976150,DEMOCRAT
2016,WISCONSIN,WI,106674,2976150,LIBERTARIAN
2016,WISCONSIN,WI,31072,2976150,OTHER
2016,WISCONSIN,WI,22764,2976150,OTHER
2016,WISCONSIN,WI,12386,2976150,OTHER
2016,WISCONSIN,WI,12162,2976150,OTHER
2016,WISCONSIN,WI,1770,2976150,OTHER
2016,WISCONSIN,WI,1502,2976150,OTHER
2016,WYOMING,WY,174419,258788,REPUBLICAN
2016,WYOMING,WY,55973,258788,DEMOCRAT
2016,WYOMING,WY,13287,258788,LIBERTARIAN
2016,WYOMING,WY,6904,258788,OTHER
2016,WYOMING,WY,3224,258788,OTHER
2016,WYOMING,WY,2661,258788,OTHER
2016,WYOMING,WY,2042,258788,OTHER
2016,WYOMING,WY,278,258788,OTHER
2020,ALABAMA,AL,849624,2323282,DEMOCRAT
2020,ALABAMA,AL,1441170,2323282,REPUBLICAN
2020,ALABAMA,AL,25176,2323282,LIBERTARIAN
2020,ALABAMA,AL,7312,2323282,OTHER
2020,ALASKA,AK,153778,359530,DEMOCRAT
2020,ALASKA,AK,189951,359530,REPUBLICAN
2020,ALASKA,AK,8897,359530,LIBERTARIAN
2020,ALASKA,AK,318,359530,OTHER
2020,ALASKA,AK,825,359530,OTHER
2020,ALASKA,AK,2673,359530,OTHER
2020,ALASKA,AK,1127,359530,OTHER
2020,ALASKA,AK,1961,359530,OTHER
2020,ARIZONA,AZ,1672143,3387326,DEMOCRAT
2020,ARIZONA,AZ,1661686,3387326,REPUBLICAN
2020,ARIZONA,AZ,51465,3387326,LIBERTARIAN
2020,ARIZONA,AZ,190,3387326,OTHER
2020,ARIZONA,AZ,36,3387326,OTHER
2020,ARIZONA,AZ,236,3387326,OTHER
2020,ARIZONA,AZ,13,3387326,OTHER
2020,ARIZONA,AZ,1557,3387326,OTHER
2020,ARKANSAS,AR,1713,1219069,OTHER
2020,ARKANSAS,AR,2108,1219069,OTHER
2020,ARKANSAS,AR,423932,1219069,DEMOCRAT
2020,ARKANSAS,AR,2980,1219069,OTHER
2020,ARKANSAS,AR,2141,1219069,OTHER
2020,ARKANSAS,AR,1475,1219069,OTHER
2020,ARKANSAS,AR,4099,1219069,OTHER
